user_id,conversion_type,value,time_to_convert
1098,Purchase,7.96,1206
1593,Purchase,81.64,46
6062,AddToCart,12.57,106
4334,Purchase,50.6,603
9083,Purchase,33.74,1095
470,AddToCart,85.34,390
5247,Signup,67.95,960
1527,AddToCart,61.26,691
435,Signup,13.46,1151
7671,AddToCart,18.24,912
2348,Purchase,70.2,1079
178,Purchase,48.42,100
1987,Signup,98.56,457
613,Signup,77.09,1313
5429,Purchase,67.3,1285
7170,Signup,23.9,1336
3153,AddToCart,9.83,368
8901,Signup,61.69,537
4816,Purchase,80.07,383
1450,Purchase,9.03,308
8218,AddToCart,10.22,887
6801,Signup,7.66,390
9650,AddToCart,40.53,517
3371,Signup,42.31,171
9784,AddToCart,27.79,491
6343,Purchase,41.74,781
1457,Purchase,54.72,756
6130,Purchase,35.01,1362
9458,Purchase,88.52,217
1224,Signup,62.1,265
4399,AddToCart,6.24,811
9820,Purchase,30.05,661
1743,Signup,59.86,277
4118,Purchase,18.75,894
7745,AddToCart,63.96,784
6218,Purchase,43.53,127
5326,Signup,31.56,760
1184,AddToCart,8.72,1259
5531,Purchase,69.14,1399
440,Signup,62.04,859
7828,Signup,80.41,546
9157,Purchase,52.02,608
7512,Signup,75.18,846
5057,AddToCart,26.58,570
1915,Signup,42.01,591
8930,AddToCart,79.94,1255
9284,AddToCart,51.18,1380
8396,AddToCart,64.08,536
3935,AddToCart,71.67,1207
3715,Signup,52.98,304
4635,AddToCart,27.36,556
3557,AddToCart,99.15,166
6349,Purchase,28.54,508
7860,Signup,71.9,1169
3276,Signup,69.93,214
3348,Signup,95.6,1139
7174,AddToCart,21.54,1419
4063,AddToCart,99.78,1375
9271,Signup,56.34,1255
606,Purchase,62.83,816
9734,AddToCart,25.2,642
2654,AddToCart,78.5,721
158,Purchase,23.01,155
4786,Purchase,32.58,354
3207,Purchase,98.5,209
8316,Purchase,8.3,349
8120,AddToCart,30.45,837
2435,Purchase,53.86,180
9552,AddToCart,34.25,141
7371,Signup,24.94,1034
7076,AddToCart,63.79,525
3613,Purchase,66.37,367
8260,AddToCart,6.43,719
8069,Signup,90.77,440
6586,AddToCart,14.85,171
7341,AddToCart,70.36,1323
1959,Signup,68.21,1410
9692,Signup,94.31,737
4404,Signup,94.71,1024
5744,AddToCart,25.28,1400
4191,AddToCart,65.65,146
2586,Purchase,43.3,288
2935,Signup,86.31,266
7238,Signup,63.5,897
274,AddToCart,90.16,259
5179,Signup,79.6,1176
9039,Signup,39.99,651
2527,Purchase,37.48,1129
5090,Signup,22.18,1435
4354,AddToCart,22.6,1097
634,Signup,74.45,174
5819,AddToCart,5.37,283
2390,Signup,50.59,825
1494,AddToCart,48.42,907
3351,AddToCart,66.28,1077
2048,Purchase,84.67,1224
6449,Purchase,46.85,436
7699,AddToCart,62.09,1264
1882,Purchase,97.05,547
3401,AddToCart,13.15,354
3276,Signup,68.02,339
1526,AddToCart,52.08,173
514,Signup,62.66,612
8136,Purchase,62.4,79
7107,Signup,66.15,785
7863,AddToCart,78.2,688
7503,AddToCart,12.76,675
8616,Signup,40.22,45
8604,Signup,45.87,205
1974,AddToCart,52.92,842
2078,AddToCart,65.82,1044
8008,Purchase,24.37,191
8277,Signup,55.02,634
5723,AddToCart,49.23,1235
1522,AddToCart,70.47,405
939,Purchase,58.18,1242
8204,Purchase,13.8,537
7773,AddToCart,20.18,943
2707,AddToCart,54.84,227
1972,Purchase,33.23,982
3955,Signup,68.28,1033
6935,Purchase,94.83,416
5915,AddToCart,69.29,1416
5590,AddToCart,50.68,56
630,AddToCart,21.74,426
166,Purchase,64.56,64
4784,AddToCart,8.9,926
6644,Purchase,56.44,526
8373,Signup,47.43,162
962,Signup,67.1,275
9545,Signup,24.38,1130
5732,Signup,83.9,484
2508,AddToCart,57.22,852
8144,Purchase,14.49,617
9099,Purchase,85.47,775
5239,AddToCart,81.94,26
8050,Purchase,51.45,1165
9980,Signup,99.1,259
7791,AddToCart,71.49,696
4647,Signup,20.32,170
688,Signup,31.03,26
4860,Signup,94.97,440
3548,AddToCart,81.73,543
9140,Signup,70.59,479
1824,AddToCart,68.99,23
506,Purchase,70.16,948
2218,AddToCart,53.56,707
7871,Signup,31.29,932
4614,AddToCart,74.36,687
7213,Purchase,82.92,1338
762,Signup,11.9,170
6705,Signup,21.92,437
6880,Signup,93.66,1140
9820,Purchase,31.32,432
102,Signup,22.46,1219
1801,Purchase,38.77,451
2858,Signup,37.77,358
6660,Purchase,26.58,1218
7913,AddToCart,26.48,248
7722,AddToCart,21.31,327
5807,Signup,84.5,498
5839,Purchase,36.39,676
4065,Purchase,60.01,1350
4371,Signup,11.61,102
207,AddToCart,39.85,973
4307,Purchase,6.93,284
254,Signup,46.71,1378
7595,Signup,78.63,538
4299,Signup,64.08,74
6165,AddToCart,48.84,538
652,Purchase,96.71,142
7560,Signup,94.6,1080
8598,AddToCart,18.36,1272
8118,Purchase,91.71,11
9208,Signup,76.46,178
3741,Signup,39.3,1246
6504,Purchase,12.08,245
2402,Purchase,89.61,345
8055,AddToCart,7.94,750
8703,Purchase,38.44,158
9988,AddToCart,57.77,178
5602,Signup,83.5,1336
5413,AddToCart,12.29,1172
417,Signup,16.26,1062
5425,Purchase,48.7,1215
1253,Signup,49.11,1357
6180,AddToCart,97.32,968
9540,Purchase,36.51,1333
2647,Signup,17.1,203
5958,Signup,24.75,1250
334,AddToCart,25.18,226
8607,AddToCart,75.6,1082
1038,AddToCart,30.78,821
9106,Signup,77.31,698
4904,Purchase,36.7,745
8961,Signup,32.3,577
1850,Signup,25.64,691
6186,Purchase,78.23,477
4550,AddToCart,39.09,1187
8022,Signup,66.58,920
6577,Signup,64.08,133
1228,AddToCart,50.53,726
5444,Signup,37.44,1053
984,Signup,70.93,1253
731,Signup,79.89,1428
4656,Purchase,22.51,268
4895,Signup,66.72,973
7377,Purchase,21.46,47
4736,Signup,70.86,327
2938,Signup,41.31,1289
9918,AddToCart,21.46,1166
6450,Purchase,62.0,1284
4871,Purchase,12.14,140
6476,AddToCart,12.01,34
5222,AddToCart,76.91,1425
1929,Purchase,98.09,1110
7460,AddToCart,79.9,181
3673,Signup,68.23,418
6792,Signup,18.04,807
3961,Signup,14.43,1046
6552,Signup,93.02,1291
9089,Purchase,77.43,37
6968,Purchase,99.73,585
9349,Purchase,95.35,95
2621,Signup,18.19,986
3507,AddToCart,14.44,630
3815,Signup,9.25,724
2248,Signup,26.59,575
8195,Signup,40.57,1129
8504,AddToCart,48.47,1030
2875,Purchase,41.19,998
6580,AddToCart,27.31,314
4230,Signup,65.98,803
1624,AddToCart,96.61,639
6781,Purchase,60.6,1165
6581,Purchase,77.36,1247
8325,AddToCart,61.86,1266
8233,AddToCart,97.35,942
2756,Signup,28.85,815
3292,AddToCart,72.33,717
838,Signup,32.04,359
5929,Signup,65.29,349
7064,Signup,35.99,156
220,Purchase,41.63,6
1286,Signup,89.65,461
3410,Purchase,19.36,1023
8477,Purchase,93.6,727
9718,Signup,96.72,64
5581,Signup,85.17,1396
5499,Purchase,62.03,833
6352,AddToCart,14.16,24
5584,AddToCart,97.93,582
93,Signup,56.5,454
1676,Purchase,48.87,170
3861,Purchase,84.17,8
4273,Signup,91.61,1037
6036,Purchase,82.01,1348
5690,AddToCart,73.65,1091
3902,Purchase,20.49,508
2686,Signup,10.26,221
8303,Signup,65.94,1282
8641,Purchase,94.43,49
5898,Signup,20.87,1405
705,Signup,42.3,242
3493,AddToCart,10.46,730
2130,Signup,93.31,275
8211,Purchase,5.69,445
5981,AddToCart,24.82,124
833,Purchase,78.54,1282
8772,AddToCart,36.1,190
5768,AddToCart,42.94,308
7438,Signup,50.44,883
3138,Signup,12.85,243
3981,AddToCart,76.43,1390
8161,AddToCart,54.15,907
9816,Purchase,17.39,811
9568,Purchase,65.5,690
3941,AddToCart,39.73,245
1634,AddToCart,83.53,205
7910,Purchase,80.59,678
6205,Purchase,65.59,1273
6944,Signup,80.6,735
8448,AddToCart,72.19,1103
8939,Signup,88.19,927
6815,Signup,9.74,781
2143,AddToCart,99.52,635
9944,AddToCart,77.87,953
9230,Signup,97.09,1334
2198,Purchase,89.24,343
6949,Signup,75.35,224
8964,Purchase,58.67,86
4977,AddToCart,45.39,1388
2950,AddToCart,99.29,772
9631,Purchase,83.97,589
8337,AddToCart,97.72,774
7191,Purchase,75.77,1370
2939,Purchase,8.23,1253
5196,Signup,60.39,896
142,Signup,97.39,1297
6369,AddToCart,35.56,533
647,Purchase,78.69,1400
253,Signup,48.33,393
6239,AddToCart,74.47,636
8698,Purchase,21.85,720
8483,AddToCart,26.61,621
6422,AddToCart,78.88,1244
9056,Purchase,69.29,644
3319,AddToCart,20.94,820
9294,Purchase,93.79,1092
8953,Purchase,14.31,1350
3343,Signup,92.28,366
7312,Signup,95.86,1304
4510,Signup,34.49,1309
7618,AddToCart,48.28,1232
5790,Purchase,44.72,12
3014,Signup,48.47,670
385,AddToCart,19.29,597
4808,Signup,50.56,432
4490,AddToCart,43.37,1405
5571,Purchase,51.65,281
1856,Signup,30.7,363
2061,Purchase,93.94,58
4008,AddToCart,84.82,1086
8323,Purchase,35.51,686
1047,AddToCart,60.13,1197
828,AddToCart,42.86,300
3366,AddToCart,26.76,549
167,Purchase,89.55,1342
1339,Signup,38.35,140
8560,AddToCart,39.6,1233
8935,Signup,94.19,595
1879,AddToCart,20.18,1306
7792,AddToCart,66.08,1245
8461,Signup,55.8,230
7804,Signup,40.06,534
4598,Signup,20.2,1124
7470,AddToCart,17.62,864
8353,Purchase,31.64,18
2854,Signup,51.86,532
1080,Purchase,33.77,1255
7770,AddToCart,90.66,1130
5452,Purchase,32.4,1241
895,Signup,40.82,511
1130,AddToCart,86.64,1093
7814,AddToCart,33.35,271
7244,Signup,60.27,812
2560,Purchase,7.79,307
7889,AddToCart,14.78,201
6286,Signup,83.03,630
9961,Signup,32.0,593
249,AddToCart,11.14,259
1858,Purchase,17.21,368
7290,AddToCart,35.94,703
3584,AddToCart,50.69,45
3368,Purchase,99.5,622
873,Signup,17.91,832
5900,AddToCart,11.69,6
8195,Purchase,19.23,720
1938,Signup,28.8,529
7701,Signup,46.79,639
5135,AddToCart,89.23,1130
213,AddToCart,87.17,61
6760,AddToCart,55.46,352
9253,Signup,17.11,1335
5158,AddToCart,91.09,576
7529,Purchase,84.18,309
2600,Purchase,20.76,1270
5313,Signup,38.84,1240
7625,Purchase,33.3,481
6870,Signup,26.32,1319
9351,Purchase,87.45,639
4903,AddToCart,32.98,1008
3436,Purchase,91.73,1345
2575,Purchase,73.78,1274
9837,Purchase,41.25,1346
1494,Purchase,40.14,341
8538,Purchase,95.11,1318
4200,Purchase,88.33,459
3601,AddToCart,46.18,904
6584,Purchase,21.54,414
2149,Purchase,5.01,255
2526,Signup,41.66,937
2631,AddToCart,85.32,775
4641,Signup,92.73,202
6576,AddToCart,34.94,1170
6160,Signup,58.83,621
7898,Signup,14.38,1221
5991,Purchase,79.23,1276
3742,Purchase,7.65,959
13,Purchase,60.01,340
5337,Purchase,29.73,416
7298,AddToCart,56.9,398
4207,Signup,72.88,1094
7047,Signup,95.85,914
4136,Signup,96.42,21
3499,AddToCart,56.07,434
4971,AddToCart,51.37,378
2476,Purchase,37.69,1313
6126,Signup,25.68,30
554,Purchase,44.59,799
3327,AddToCart,57.38,115
8564,AddToCart,32.14,30
6973,Signup,94.49,77
5144,AddToCart,37.01,473
3926,Purchase,46.84,38
8185,Signup,82.04,1354
2330,Signup,38.09,791
6189,AddToCart,30.12,625
2429,Purchase,45.32,1279
752,Signup,19.57,569
1919,Signup,98.4,228
6310,Purchase,13.11,662
5287,AddToCart,8.36,322
335,Purchase,77.38,265
5145,Purchase,44.86,636
149,AddToCart,37.03,343
2824,Signup,52.87,632
6442,Signup,94.97,1153
730,Purchase,31.37,393
3405,Signup,10.02,258
8747,AddToCart,96.78,1403
3190,Signup,61.87,210
399,Signup,73.26,703
4638,Signup,37.94,1177
1329,Purchase,88.71,1214
2568,AddToCart,36.25,459
4000,AddToCart,67.17,419
662,Purchase,88.69,924
9956,AddToCart,47.49,1145
3385,AddToCart,77.86,1396
9337,Signup,54.97,406
1969,Signup,93.17,121
6508,AddToCart,39.19,222
9437,Signup,26.33,1254
7984,AddToCart,30.16,240
1426,Signup,31.18,890
2169,AddToCart,21.44,489
3537,AddToCart,42.08,774
5217,Signup,36.07,1253
3702,Signup,32.63,1103
1398,AddToCart,35.26,780
9363,AddToCart,31.0,276
3978,Signup,96.66,971
1111,Signup,68.39,872
2838,Purchase,7.04,27
7713,AddToCart,46.99,519
6194,Purchase,10.92,1356
9818,Signup,80.08,249
2466,AddToCart,65.83,218
5415,AddToCart,20.58,122
1000,Purchase,82.11,1221
1301,Signup,87.54,876
3486,AddToCart,54.71,1160
5935,Signup,13.4,689
1915,AddToCart,36.33,1380
4618,AddToCart,85.27,614
937,Signup,6.54,1379
3853,Purchase,66.14,461
8337,AddToCart,30.44,302
9881,Signup,71.28,358
233,AddToCart,38.82,1362
6753,AddToCart,10.72,768
1198,Purchase,97.73,60
9113,Purchase,36.68,1014
1282,Purchase,44.04,408
9025,Purchase,55.46,483
7836,Signup,91.06,366
4796,Signup,28.04,421
921,AddToCart,95.1,317
6871,AddToCart,55.87,843
9878,AddToCart,12.93,673
6612,Signup,18.82,173
9407,AddToCart,62.12,80
2490,Signup,5.49,948
9273,Purchase,50.8,777
3129,AddToCart,21.43,841
6496,Purchase,12.1,796
2854,AddToCart,39.57,863
9476,AddToCart,51.64,419
7095,Signup,15.75,386
9055,Purchase,95.39,129
7305,Purchase,11.52,679
5129,Purchase,65.77,12
5753,AddToCart,61.53,736
4204,Signup,34.04,443
2549,Purchase,64.91,492
1086,Purchase,18.17,604
1990,Signup,81.15,1296
618,Purchase,26.22,1142
1971,Signup,58.15,79
7570,Purchase,65.89,609
1918,AddToCart,63.76,115
8758,Signup,65.67,40
2128,AddToCart,7.99,727
350,AddToCart,21.38,929
2234,Purchase,18.7,935
1458,Signup,11.57,345
3069,AddToCart,98.86,410
2358,Purchase,7.45,351
4993,AddToCart,67.04,854
2411,Signup,28.41,718
9577,Signup,15.11,562
703,Purchase,56.46,876
7854,AddToCart,81.86,562
862,Purchase,14.13,698
977,Signup,11.17,649
6390,AddToCart,13.48,1271
2560,AddToCart,60.1,1357
9337,Purchase,21.55,993
3091,Signup,39.99,318
7316,AddToCart,31.94,462
4790,Purchase,94.86,1403
6774,Signup,94.48,120
8331,Signup,41.76,1045
3115,AddToCart,37.45,1397
6436,Signup,15.97,663
5297,AddToCart,47.55,1271
5055,Signup,12.57,425
1279,Purchase,20.84,898
550,Signup,25.66,458
9210,Signup,51.38,564
9436,AddToCart,10.17,1231
2621,Purchase,76.95,148
900,Signup,40.64,100
3360,AddToCart,22.32,1163
981,AddToCart,12.8,1222
7431,Purchase,23.82,1240
636,Signup,35.86,403
563,Signup,82.15,355
3142,AddToCart,13.52,9
2093,AddToCart,13.88,865
176,Signup,23.23,1381
3421,Signup,32.85,451
4405,Signup,46.11,838
4981,Signup,34.89,1107
2555,Signup,31.75,965
518,Purchase,93.88,989
2013,AddToCart,30.14,357
7108,Purchase,72.16,548
2710,AddToCart,79.86,1369
73,Purchase,54.48,592
334,Purchase,22.0,921
5233,AddToCart,81.43,885
7968,Signup,33.66,877
6605,Signup,76.19,726
4986,Purchase,84.29,818
236,Purchase,48.27,873
8180,Signup,18.26,1069
4540,Purchase,23.82,963
254,Purchase,83.52,448
8507,AddToCart,83.36,151
8920,AddToCart,36.07,1314
6024,Purchase,97.58,1122
528,AddToCart,83.8,1208
4314,AddToCart,59.88,962
4389,Signup,87.37,1153
1478,AddToCart,39.5,1339
7558,AddToCart,7.3,180
7325,Purchase,59.58,1400
1429,Signup,57.47,126
7350,Purchase,80.16,891
1304,Purchase,6.97,1239
2802,Signup,50.33,1302
2949,Signup,99.47,1363
5815,AddToCart,33.88,1381
3794,AddToCart,68.35,85
1382,AddToCart,40.69,1147
9967,AddToCart,5.21,818
5350,Purchase,56.66,416
1285,Signup,54.13,1270
6443,AddToCart,66.78,753
9525,AddToCart,57.0,1207
6305,Purchase,42.46,724
2608,Purchase,49.9,239
7652,Purchase,97.82,1320
3142,Purchase,69.67,224
2688,AddToCart,84.55,474
2099,Purchase,70.83,1396
4486,Purchase,30.48,1205
4919,Signup,95.68,1280
127,Purchase,42.27,962
7660,Purchase,12.02,1190
5784,Signup,41.9,351
1870,AddToCart,96.74,591
9794,Purchase,18.11,548
7545,Signup,12.61,1320
7976,AddToCart,70.91,44
9833,AddToCart,23.54,1179
9611,Signup,68.84,381
7772,Signup,86.75,663
1112,AddToCart,8.23,1107
8132,Signup,23.63,1229
1819,Signup,9.58,888
6906,Purchase,36.56,305
7389,Signup,28.39,994
2940,AddToCart,6.43,509
9910,Signup,25.6,311
141,Signup,85.62,368
8842,Signup,84.67,645
6674,Purchase,50.75,1195
756,Purchase,63.03,1084
9539,Signup,88.67,520
6211,Purchase,25.51,23
7466,Signup,23.93,55
6831,Purchase,66.6,331
8150,Signup,74.7,1159
6264,AddToCart,5.66,122
8780,AddToCart,58.56,871
1637,AddToCart,31.26,956
665,Signup,38.98,455
7234,Signup,48.48,703
1458,AddToCart,5.85,1257
7425,Purchase,11.09,1293
859,AddToCart,14.67,320
6587,AddToCart,5.38,123
9870,AddToCart,59.93,1335
710,Signup,93.25,464
2246,AddToCart,94.47,599
1620,Purchase,11.95,1167
6444,AddToCart,23.52,140
1858,AddToCart,30.42,1141
8316,Signup,63.29,1438
1393,Signup,27.18,1297
4734,AddToCart,33.0,1344
1632,AddToCart,7.32,1013
6587,AddToCart,17.11,428
617,Signup,49.6,399
1636,AddToCart,38.77,29
9850,Purchase,20.26,406
6141,AddToCart,84.13,1135
4256,Signup,90.78,1194
3938,Purchase,77.23,1258
9168,AddToCart,82.07,467
4905,AddToCart,74.84,273
4670,Signup,27.09,214
5143,Purchase,86.21,976
9684,Signup,77.05,959
5326,AddToCart,84.19,1070
7097,Purchase,80.36,534
2112,Signup,42.24,420
3760,Purchase,14.3,492
5757,AddToCart,74.53,1427
3259,Purchase,94.8,1195
4315,AddToCart,26.5,484
6442,Purchase,21.18,1353
4550,Signup,75.6,95
8043,AddToCart,36.24,397
225,Purchase,66.99,1368
2962,Purchase,25.43,1154
2579,AddToCart,23.53,1305
6384,AddToCart,14.48,1281
3158,Signup,83.96,718
1085,AddToCart,58.04,855
4164,Signup,8.56,655
4453,Purchase,88.87,676
858,AddToCart,65.66,1295
6720,AddToCart,18.51,1099
3190,Signup,92.28,971
75,Signup,26.16,98
3621,Signup,48.44,1368
7579,Purchase,5.25,860
158,AddToCart,86.25,147
6592,Purchase,73.37,783
2187,AddToCart,6.8,731
2602,Purchase,89.22,1361
5157,Purchase,85.88,1149
2925,AddToCart,59.21,647
8909,AddToCart,71.64,1369
4468,Purchase,84.07,799
723,Purchase,23.69,580
6150,Signup,79.82,863
4578,AddToCart,29.0,829
7109,Purchase,18.69,1300
3112,AddToCart,82.45,1313
4738,Signup,82.26,785
8310,AddToCart,52.15,1102
8212,Signup,41.5,723
6571,Signup,48.93,788
7682,AddToCart,19.58,1246
7819,Signup,5.39,1218
7270,Purchase,58.4,704
4524,Purchase,47.37,44
257,Signup,17.31,138
4556,Signup,29.07,839
2554,AddToCart,91.95,1068
6824,Signup,99.38,1303
7463,AddToCart,77.58,600
4506,Signup,62.14,234
7070,Signup,98.67,1094
2285,Purchase,43.26,1398
4917,AddToCart,44.27,551
1098,AddToCart,18.56,75
7928,Purchase,98.08,388
8551,Signup,80.28,823
2821,AddToCart,14.19,386
655,Purchase,94.01,66
3334,Purchase,69.9,787
1106,Purchase,15.91,1439
451,AddToCart,13.41,431
4379,AddToCart,41.85,641
4272,AddToCart,21.19,78
7355,AddToCart,36.36,91
8308,AddToCart,93.69,611
1387,Signup,64.92,98
9662,Signup,25.32,936
354,AddToCart,8.3,648
7035,AddToCart,35.03,921
3029,Purchase,47.51,166
701,AddToCart,95.5,1282
5117,AddToCart,50.68,450
5389,Signup,47.46,268
3943,AddToCart,27.96,1118
9391,Purchase,58.57,1041
1782,Purchase,75.68,1033
4860,Purchase,95.1,220
9833,AddToCart,41.11,1178
8380,AddToCart,36.12,543
2486,Signup,31.35,870
6382,Purchase,72.79,887
5079,Signup,38.81,523
5852,Signup,42.56,853
2195,Signup,10.33,453
7207,Purchase,35.71,405
566,AddToCart,47.32,539
8739,Purchase,43.73,747
9383,Signup,29.72,441
9953,Signup,16.46,1
6798,Signup,31.83,1350
9118,Signup,99.46,273
9092,Purchase,39.02,1099
8479,AddToCart,44.15,431
4515,Purchase,44.99,89
4652,AddToCart,44.73,790
8319,AddToCart,5.65,456
2082,Signup,77.1,1301
9548,AddToCart,51.52,117
1585,Purchase,7.51,1353
5203,Purchase,83.65,200
4580,Purchase,19.38,597
4971,Signup,49.03,642
39,AddToCart,79.82,571
4254,Signup,38.13,1193
5655,Signup,53.61,310
84,Signup,61.56,668
2089,Purchase,59.86,790
4390,Purchase,38.65,419
9032,Purchase,30.97,695
9400,Purchase,68.7,736
6134,Signup,30.86,1192
3120,AddToCart,48.32,176
3701,Signup,14.88,1090
3141,Purchase,77.01,467
4764,Signup,15.3,530
8848,AddToCart,10.74,835
8949,AddToCart,33.51,642
5720,Signup,45.22,412
3468,AddToCart,79.41,621
8843,AddToCart,13.57,854
624,Purchase,35.17,984
2898,Purchase,28.09,1204
9603,Signup,68.82,919
9052,AddToCart,35.09,403
5420,Purchase,37.41,434
6366,Purchase,67.18,56
7643,Signup,75.81,1014
9068,AddToCart,18.36,1360
7989,AddToCart,52.47,87
5119,Purchase,44.09,1346
1668,Signup,66.98,847
317,Purchase,10.7,1274
7005,Purchase,97.22,909
2015,AddToCart,94.47,359
1631,AddToCart,9.02,69
2041,Purchase,15.31,267
8961,AddToCart,41.39,1408
5132,AddToCart,42.27,1169
4100,Purchase,84.49,505
7599,Signup,42.37,118
3635,Purchase,87.02,860
1582,Purchase,77.69,885
3917,Signup,40.63,225
2975,AddToCart,73.71,12
8276,Purchase,9.47,1228
1826,AddToCart,61.81,572
1808,Signup,13.52,1101
404,AddToCart,73.75,547
8841,Signup,84.54,1184
3794,AddToCart,92.35,1058
4547,Purchase,67.38,325
7175,Purchase,80.84,1197
440,Signup,28.76,9
4807,Signup,7.3,649
4402,Purchase,29.06,440
5429,AddToCart,68.75,1143
1425,Purchase,24.83,242
2221,AddToCart,24.66,488
4973,Purchase,12.32,480
6808,Purchase,11.86,957
9555,AddToCart,65.07,1318
4795,AddToCart,71.54,67
5832,Signup,96.61,1250
1568,AddToCart,91.22,282
6407,Purchase,94.7,959
1028,AddToCart,56.4,371
3673,Purchase,8.19,923
4299,Purchase,85.43,857
9550,Purchase,99.54,1096
3960,Purchase,42.57,1282
7412,Signup,62.12,446
3347,AddToCart,73.75,139
4777,Signup,50.33,1330
2131,Purchase,61.08,1395
7145,Signup,80.19,750
9654,AddToCart,15.65,14
5988,Signup,17.39,1346
8904,Signup,27.51,1349
3071,Signup,25.46,690
8543,Purchase,90.83,930
5700,AddToCart,61.01,233
3049,AddToCart,22.44,918
6041,Signup,44.14,1347
3975,Signup,54.63,750
6720,AddToCart,65.64,1352
1026,AddToCart,87.28,314
9342,Signup,89.38,1081
7071,Signup,25.04,935
9946,Purchase,22.65,568
9714,Purchase,19.12,1343
2350,AddToCart,50.53,1220
4469,Signup,37.19,1373
9424,Signup,45.45,65
1259,Purchase,22.52,491
2673,Purchase,14.52,820
7663,Purchase,28.08,1041
610,Purchase,33.54,1042
8051,Signup,7.02,208
1431,Signup,90.55,1353
4446,Purchase,57.51,645
8318,Purchase,75.66,622
2523,AddToCart,23.79,373
6265,Purchase,94.13,65
2836,AddToCart,90.29,373
6881,Signup,64.4,859
3379,Signup,27.0,1184
9517,AddToCart,14.23,800
1608,AddToCart,38.99,1141
6396,Signup,46.64,790
9190,Purchase,89.89,1280
2578,Purchase,88.41,216
7606,Purchase,51.49,1074
407,Purchase,20.63,1375
3920,Signup,93.36,1199
3768,Purchase,57.68,1348
5525,Purchase,32.41,142
1276,Signup,6.54,1214
9588,AddToCart,34.98,73
6973,Signup,62.6,1148
2323,Signup,63.16,279
4370,Purchase,41.05,1017
1015,Purchase,46.82,812
2630,AddToCart,26.77,694
1265,Signup,41.97,224
9362,Purchase,94.42,952
4587,Signup,79.86,1326
1452,AddToCart,28.43,724
9787,Purchase,85.9,73
3526,Signup,52.52,1246
8310,AddToCart,25.73,611
6121,Purchase,18.6,543
5902,Signup,96.67,1207
2134,Purchase,23.96,1377
5496,Purchase,16.69,1277
8826,Purchase,83.86,404
1953,Purchase,43.0,1200
8749,Purchase,66.72,1153
4361,Signup,76.82,264
368,AddToCart,91.96,75
3617,Purchase,17.04,420
9092,AddToCart,53.41,251
7960,AddToCart,38.79,1139
5114,Purchase,87.35,1383
5376,Purchase,86.46,1369
4882,AddToCart,11.53,176
2743,AddToCart,31.92,1270
8390,Signup,99.09,742
3225,Purchase,58.95,1234
4088,Purchase,66.19,903
9460,Signup,69.41,1255
2275,Signup,56.56,875
4469,Purchase,6.09,15
4073,AddToCart,57.92,357
6221,Signup,91.89,1020
1301,Signup,35.57,285
8272,AddToCart,33.57,886
4215,AddToCart,75.13,1422
2703,AddToCart,20.88,667
8603,Signup,13.67,762
6678,Purchase,42.13,393
7530,Signup,90.21,817
5288,Signup,54.76,447
9789,AddToCart,58.08,137
4721,Purchase,60.52,178
3216,Purchase,32.8,194
3805,Signup,51.34,857
8088,Signup,20.95,1401
4098,Signup,83.25,318
4070,Purchase,68.55,1156
989,AddToCart,51.31,233
6589,Purchase,64.21,1170
9816,Signup,58.97,1216
9301,Purchase,13.88,345
8840,AddToCart,52.77,359
541,Signup,67.33,1275
9050,Signup,80.58,361
923,Purchase,90.67,1074
9800,AddToCart,88.18,366
9252,Signup,8.17,566
6113,AddToCart,6.37,961
4223,Purchase,22.89,462
1129,Purchase,31.32,581
5868,AddToCart,75.95,857
9002,AddToCart,13.5,966
5145,AddToCart,33.14,491
