user_id,age_group,region,device_type
923,55+,APAC,Tablet
924,55+,EMEA,Desktop
925,35-44,EMEA,Tablet
926,35-44,APAC,Desktop
927,25-34,APAC,Desktop
928,45-54,Americas,Tablet
929,18-24,Americas,Desktop
930,55+,EMEA,Tablet
931,25-34,Americas,Tablet
932,18-24,EMEA,Desktop
933,25-34,EMEA,Desktop
934,35-44,Americas,Mobile
935,55+,Americas,Desktop
936,18-24,Americas,Mobile
937,18-24,APAC,Desktop
938,18-24,EMEA,Tablet
939,18-24,EMEA,Tablet
940,18-24,EMEA,Mobile
941,25-34,Americas,Desktop
942,55+,Americas,Mobile
943,35-44,Americas,Desktop
944,35-44,Americas,Desktop
945,35-44,Americas,Tablet
946,35-44,APAC,Mobile
947,25-34,Americas,Tablet
948,45-54,EMEA,Tablet
949,55+,Americas,Tablet
950,18-24,EMEA,Mobile
951,45-54,Americas,Desktop
952,35-44,Americas,Desktop
953,45-54,EMEA,Mobile
954,55+,EMEA,Desktop
955,18-24,EMEA,Mobile
956,18-24,EMEA,Mobile
957,55+,APAC,Desktop
958,55+,EMEA,Tablet
959,35-44,Americas,Mobile
960,18-24,Americas,Mobile
961,45-54,APAC,Mobile
962,25-34,EMEA,Mobile
963,25-34,Americas,Desktop
964,55+,APAC,Desktop
965,35-44,Americas,Mobile
966,25-34,APAC,Tablet
967,18-24,APAC,Desktop
968,55+,EMEA,Tablet
969,45-54,APAC,Tablet
970,55+,Americas,Mobile
971,45-54,Americas,Desktop
972,55+,EMEA,Mobile
973,55+,EMEA,Mobile
974,55+,APAC,Tablet
975,45-54,EMEA,Tablet
976,45-54,Americas,Tablet
977,55+,Americas,Mobile
978,25-34,EMEA,Mobile
979,35-44,EMEA,Mobile
980,35-44,EMEA,Mobile
981,35-44,APAC,Mobile
982,45-54,APAC,Mobile
983,45-54,Americas,Mobile
984,25-34,APAC,Mobile
985,35-44,APAC,Desktop
986,35-44,APAC,Desktop
987,55+,APAC,Desktop
988,45-54,Americas,Desktop
989,35-44,EMEA,Mobile
990,25-34,Americas,Mobile
991,25-34,APAC,Tablet
992,35-44,EMEA,Tablet
993,45-54,EMEA,Desktop
994,25-34,EMEA,Tablet
995,55+,Americas,Desktop
996,25-34,EMEA,Mobile
997,18-24,Americas,Mobile
998,18-24,Americas,Tablet
999,45-54,APAC,Mobile
1000,35-44,APAC,Mobile
1001,45-54,EMEA,Desktop
1002,45-54,EMEA,Tablet
1003,45-54,APAC,Mobile
1004,45-54,Americas,Tablet
1005,55+,Americas,Mobile
1006,55+,APAC,Desktop
1007,25-34,Americas,Mobile
1008,18-24,APAC,Tablet
1009,45-54,APAC,Tablet
1010,25-34,EMEA,Desktop
1011,18-24,EMEA,Mobile
1012,35-44,APAC,Desktop
1013,55+,EMEA,Tablet
1014,18-24,APAC,Desktop
1015,35-44,Americas,Mobile
1016,18-24,Americas,Mobile
1017,55+,Americas,Desktop
1018,55+,Americas,Tablet
1019,25-34,APAC,Tablet
1020,45-54,Americas,Desktop
1021,18-24,Americas,Mobile
1022,18-24,Americas,Mobile
1023,35-44,Americas,Mobile
1024,55+,APAC,Mobile
1025,18-24,Americas,Tablet
1026,55+,EMEA,Mobile
1027,18-24,EMEA,Desktop
1028,25-34,EMEA,Desktop
1029,45-54,EMEA,Desktop
1030,18-24,EMEA,Desktop
1031,55+,EMEA,Mobile
1032,25-34,APAC,Tablet
1033,18-24,EMEA,Mobile
1034,35-44,Americas,Tablet
1035,45-54,EMEA,Mobile
1036,18-24,APAC,Tablet
1037,25-34,EMEA,Desktop
1038,35-44,Americas,Desktop
1039,25-34,Americas,Tablet
1040,25-34,APAC,Tablet
1041,35-44,APAC,Tablet
1042,25-34,APAC,Desktop
1043,35-44,APAC,Desktop
1044,18-24,EMEA,Mobile
1045,35-44,EMEA,Tablet
1046,35-44,Americas,Tablet
1047,45-54,APAC,Tablet
1048,35-44,APAC,Desktop
1049,35-44,EMEA,Tablet
1050,18-24,APAC,Tablet
1051,45-54,Americas,Desktop
1052,55+,Americas,Tablet
1053,18-24,APAC,Mobile
1054,18-24,Americas,Desktop
1055,55+,Americas,Desktop
1056,35-44,EMEA,Desktop
1057,25-34,Americas,Mobile
1058,45-54,APAC,Desktop
1059,25-34,APAC,Desktop
1060,55+,Americas,Desktop
1061,18-24,APAC,Desktop
1062,18-24,EMEA,Mobile
1063,45-54,Americas,Tablet
1064,18-24,Americas,Tablet
1065,18-24,Americas,Desktop
1066,45-54,APAC,Mobile
1067,45-54,APAC,Desktop
1068,55+,Americas,Tablet
1069,18-24,APAC,Tablet
1070,18-24,APAC,Mobile
1071,55+,Americas,Tablet
1072,35-44,Americas,Desktop
1073,35-44,APAC,Mobile
1074,35-44,Americas,Tablet
1075,55+,Americas,Desktop
1076,18-24,Americas,Mobile
1077,55+,Americas,Desktop
1078,55+,APAC,Tablet
1079,35-44,Americas,Desktop
1080,25-34,EMEA,Mobile
1081,18-24,Americas,Desktop
1082,35-44,EMEA,Tablet
1083,25-34,Americas,Mobile
1084,25-34,EMEA,Mobile
1085,45-54,EMEA,Tablet
1086,18-24,Americas,Desktop
1087,25-34,Americas,Desktop
1088,35-44,Americas,Tablet
1089,45-54,EMEA,Mobile
1090,18-24,APAC,Tablet
1091,55+,APAC,Mobile
1092,35-44,Americas,Mobile
1093,25-34,APAC,Desktop
1094,25-34,APAC,Tablet
1095,35-44,Americas,Mobile
1096,25-34,EMEA,Desktop
1097,45-54,Americas,Tablet
1098,18-24,APAC,Tablet
1099,45-54,EMEA,Mobile
1100,25-34,APAC,Mobile
1101,55+,EMEA,Mobile
1102,18-24,APAC,Tablet
1103,18-24,Americas,Mobile
1104,35-44,APAC,Tablet
1105,35-44,APAC,Desktop
1106,55+,EMEA,Tablet
1107,18-24,APAC,Mobile
1108,55+,Americas,Tablet
1109,35-44,Americas,Mobile
1110,35-44,Americas,Desktop
1111,18-24,EMEA,Mobile
1112,45-54,EMEA,Mobile
1113,25-34,APAC,Mobile
1114,35-44,APAC,Mobile
1115,35-44,APAC,Mobile
1116,45-54,EMEA,Mobile
1117,45-54,EMEA,Desktop
1118,55+,APAC,Desktop
1119,55+,EMEA,Tablet
1120,25-34,EMEA,Mobile
1121,25-34,Americas,Tablet
1122,18-24,Americas,Desktop
1123,55+,APAC,Desktop
1124,35-44,APAC,Mobile
1125,55+,Americas,Mobile
1126,35-44,EMEA,Tablet
1127,45-54,APAC,Desktop
1128,55+,APAC,Tablet
1129,45-54,APAC,Tablet
1130,25-34,EMEA,Tablet
1131,25-34,Americas,Mobile
1132,18-24,APAC,Desktop
1133,55+,Americas,Tablet
1134,45-54,Americas,Desktop
1135,35-44,EMEA,Desktop
1136,25-34,EMEA,Tablet
1137,25-34,EMEA,Tablet
1138,35-44,EMEA,Mobile
1139,45-54,EMEA,Desktop
1140,45-54,EMEA,Tablet
1141,55+,APAC,Tablet
1142,55+,Americas,Desktop
1143,18-24,EMEA,Tablet
1144,25-34,APAC,Desktop
1145,55+,Americas,Tablet
1146,45-54,EMEA,Desktop
1147,35-44,EMEA,Tablet
1148,45-54,APAC,Tablet
1149,25-34,Americas,Mobile
1150,45-54,EMEA,Desktop
1151,18-24,Americas,Mobile
1152,25-34,APAC,Tablet
1153,35-44,EMEA,Desktop
1154,18-24,Americas,Desktop
1155,25-34,APAC,Tablet
1156,35-44,APAC,Tablet
1157,18-24,EMEA,Tablet
1158,18-24,Americas,Tablet
1159,25-34,EMEA,Desktop
1160,55+,EMEA,Mobile
1161,18-24,Americas,Desktop
1162,18-24,Americas,Desktop
1163,35-44,Americas,Desktop
1164,45-54,APAC,Desktop
1165,25-34,APAC,Tablet
1166,25-34,Americas,Mobile
1167,55+,APAC,Desktop
1168,55+,EMEA,Desktop
1169,25-34,Americas,Mobile
1170,55+,EMEA,Tablet
1171,35-44,Americas,Desktop
1172,25-34,EMEA,Tablet
1173,55+,Americas,Desktop
1174,25-34,EMEA,Desktop
1175,45-54,Americas,Mobile
1176,18-24,Americas,Mobile
1177,25-34,APAC,Tablet
1178,18-24,EMEA,Desktop
1179,55+,APAC,Tablet
1180,18-24,EMEA,Mobile
1181,25-34,APAC,Mobile
1182,45-54,Americas,Mobile
1183,55+,APAC,Mobile
1184,25-34,APAC,Mobile
1185,55+,Americas,Tablet
1186,35-44,APAC,Tablet
1187,18-24,Americas,Mobile
1188,35-44,EMEA,Desktop
1189,25-34,APAC,Desktop
1190,45-54,Americas,Desktop
1191,55+,Americas,Desktop
1192,18-24,APAC,Desktop
1193,55+,EMEA,Mobile
1194,25-34,APAC,Tablet
1195,55+,Americas,Mobile
1196,18-24,EMEA,Desktop
1197,25-34,APAC,Desktop
1198,55+,Americas,Tablet
1199,45-54,APAC,Mobile
1200,25-34,EMEA,Tablet
1201,25-34,EMEA,Desktop
1202,45-54,EMEA,Desktop
1203,35-44,EMEA,Tablet
1204,18-24,EMEA,Desktop
1205,35-44,APAC,Mobile
1206,55+,EMEA,Desktop
1207,45-54,EMEA,Desktop
1208,35-44,Americas,Mobile
1209,25-34,EMEA,Desktop
1210,55+,Americas,Tablet
1211,55+,Americas,Tablet
1212,35-44,Americas,Desktop
1213,35-44,APAC,Mobile
1214,45-54,APAC,Mobile
1215,18-24,Americas,Tablet
1216,35-44,APAC,Desktop
1217,35-44,EMEA,Mobile
1218,25-34,APAC,Mobile
1219,55+,EMEA,Tablet
1220,18-24,EMEA,Tablet
1221,25-34,APAC,Mobile
1222,45-54,APAC,Tablet
1223,45-54,Americas,Mobile
1224,35-44,APAC,Desktop
1225,35-44,APAC,Tablet
1226,45-54,APAC,Tablet
1227,35-44,EMEA,Desktop
1228,18-24,EMEA,Mobile
1229,35-44,EMEA,Mobile
1230,55+,Americas,Tablet
1231,35-44,Americas,Mobile
1232,25-34,Americas,Mobile
1233,18-24,EMEA,Desktop
1234,25-34,APAC,Desktop
1235,25-34,Americas,Desktop
1236,55+,Americas,Tablet
1237,18-24,EMEA,Desktop
1238,18-24,Americas,Desktop
1239,18-24,APAC,Mobile
1240,18-24,EMEA,Desktop
1241,18-24,EMEA,Tablet
1242,55+,APAC,Desktop
1243,35-44,APAC,Tablet
1244,25-34,APAC,Mobile
1245,18-24,Americas,Mobile
1246,35-44,APAC,Desktop
1247,35-44,EMEA,Mobile
1248,25-34,APAC,Desktop
1249,55+,EMEA,Mobile
1250,45-54,EMEA,Tablet
1251,45-54,Americas,Mobile
1252,35-44,APAC,Desktop
1253,25-34,Americas,Desktop
1254,45-54,APAC,Desktop
1255,35-44,APAC,Tablet
1256,55+,APAC,Mobile
1257,45-54,APAC,Desktop
1258,35-44,APAC,Tablet
1259,35-44,EMEA,Tablet
1260,18-24,EMEA,Tablet
1261,55+,APAC,Mobile
1262,18-24,EMEA,Mobile
1263,25-34,Americas,Mobile
1264,18-24,Americas,Tablet
1265,18-24,Americas,Mobile
1266,45-54,APAC,Desktop
1267,35-44,APAC,Tablet
1268,55+,EMEA,Mobile
1269,18-24,EMEA,Tablet
1270,55+,EMEA,Tablet
1271,18-24,Americas,Mobile
1272,25-34,Americas,Tablet
1273,18-24,Americas,Mobile
1274,45-54,Americas,Mobile
1275,35-44,EMEA,Mobile
1276,25-34,APAC,Tablet
1277,18-24,APAC,Tablet
1278,55+,Americas,Mobile
1279,25-34,APAC,Tablet
1280,25-34,APAC,Mobile
1281,18-24,APAC,Desktop
1282,25-34,Americas,Tablet
1283,55+,EMEA,Tablet
1284,25-34,EMEA,Desktop
1285,55+,APAC,Desktop
1286,18-24,EMEA,Desktop
1287,35-44,EMEA,Mobile
1288,25-34,Americas,Mobile
1289,35-44,Americas,Desktop
1290,55+,APAC,Mobile
1291,25-34,APAC,Tablet
1292,45-54,APAC,Desktop
1293,35-44,Americas,Tablet
1294,25-34,EMEA,Mobile
1295,35-44,Americas,Desktop
1296,25-34,Americas,Mobile
1297,18-24,EMEA,Tablet
1298,35-44,EMEA,Mobile
1299,45-54,APAC,Tablet
1300,45-54,EMEA,Mobile
1301,55+,EMEA,Tablet
1302,25-34,EMEA,Mobile
1303,35-44,EMEA,Desktop
1304,55+,APAC,Desktop
1305,35-44,APAC,Mobile
1306,25-34,EMEA,Tablet
1307,45-54,EMEA,Mobile
1308,18-24,APAC,Desktop
1309,45-54,APAC,Tablet
1310,55+,EMEA,Mobile
1311,18-24,Americas,Mobile
1312,55+,APAC,Tablet
1313,25-34,APAC,Mobile
1314,18-24,APAC,Desktop
1315,55+,EMEA,Desktop
1316,25-34,EMEA,Tablet
1317,45-54,APAC,Mobile
1318,25-34,EMEA,Mobile
1319,35-44,EMEA,Desktop
1320,25-34,APAC,Tablet
1321,25-34,EMEA,Tablet
1322,35-44,Americas,Tablet
1323,55+,EMEA,Desktop
1324,55+,EMEA,Desktop
1325,25-34,APAC,Tablet
1326,35-44,APAC,Tablet
1327,35-44,Americas,Mobile
1328,45-54,EMEA,Mobile
1329,55+,Americas,Tablet
1330,18-24,Americas,Desktop
1331,55+,APAC,Desktop
1332,55+,EMEA,Mobile
1333,45-54,APAC,Tablet
1334,18-24,Americas,Desktop
1335,45-54,Americas,Desktop
1336,18-24,APAC,Desktop
1337,25-34,APAC,Desktop
1338,18-24,APAC,Mobile
1339,45-54,APAC,Desktop
1340,55+,APAC,Desktop
1341,18-24,Americas,Tablet
1342,18-24,APAC,Tablet
1343,35-44,EMEA,Mobile
1344,55+,Americas,Mobile
1345,25-34,Americas,Mobile
1346,45-54,EMEA,Mobile
1347,25-34,EMEA,Desktop
1348,55+,Americas,Tablet
1349,18-24,APAC,Desktop
1350,18-24,Americas,Desktop
1351,55+,Americas,Desktop
1352,18-24,EMEA,Tablet
1353,18-24,Americas,Mobile
1354,18-24,APAC,Mobile
1355,45-54,EMEA,Tablet
1356,45-54,Americas,Tablet
1357,35-44,Americas,Mobile
1358,25-34,APAC,Desktop
1359,55+,Americas,Mobile
1360,55+,Americas,Tablet
1361,55+,Americas,Mobile
1362,35-44,Americas,Mobile
1363,45-54,APAC,Mobile
1364,35-44,Americas,Tablet
1365,55+,Americas,Tablet
1366,25-34,Americas,Mobile
1367,18-24,EMEA,Mobile
1368,45-54,APAC,Desktop
1369,45-54,EMEA,Desktop
1370,35-44,EMEA,Mobile
1371,45-54,APAC,Tablet
1372,55+,EMEA,Desktop
1373,55+,EMEA,Mobile
1374,35-44,EMEA,Desktop
1375,55+,APAC,Desktop
1376,25-34,Americas,Desktop
1377,35-44,APAC,Tablet
1378,25-34,APAC,Mobile
1379,18-24,APAC,Tablet
1380,25-34,EMEA,Tablet
1381,18-24,Americas,Desktop
1382,18-24,APAC,Mobile
1383,25-34,APAC,Desktop
1384,35-44,Americas,Tablet
1385,55+,Americas,Tablet
1386,55+,Americas,Mobile
1387,18-24,EMEA,Tablet
1388,18-24,Americas,Tablet
1389,35-44,EMEA,Mobile
1390,45-54,APAC,Desktop
1391,25-34,EMEA,Mobile
1392,18-24,Americas,Tablet
1393,55+,EMEA,Mobile
1394,35-44,Americas,Desktop
1395,25-34,EMEA,Tablet
1396,35-44,APAC,Desktop
1397,25-34,EMEA,Desktop
1398,25-34,APAC,Mobile
1399,18-24,Americas,Desktop
1400,35-44,APAC,Mobile
1401,35-44,Americas,Mobile
1402,55+,Americas,Desktop
1403,55+,APAC,Mobile
1404,18-24,APAC,Mobile
1405,18-24,EMEA,Desktop
1406,45-54,EMEA,Tablet
1407,55+,APAC,Mobile
1408,25-34,APAC,Mobile
1409,35-44,APAC,Desktop
1410,18-24,APAC,Mobile
1411,35-44,Americas,Desktop
1412,35-44,APAC,Tablet
1413,45-54,APAC,Tablet
1414,55+,APAC,Desktop
1415,18-24,APAC,Tablet
1416,35-44,Americas,Desktop
1417,18-24,EMEA,Mobile
1418,25-34,EMEA,Tablet
1419,45-54,EMEA,Mobile
1420,25-34,EMEA,Mobile
1421,18-24,EMEA,Desktop
1422,18-24,Americas,Tablet
1423,55+,EMEA,Tablet
1424,35-44,Americas,Mobile
1425,35-44,Americas,Mobile
1426,25-34,EMEA,Desktop
1427,45-54,EMEA,Tablet
1428,35-44,EMEA,Desktop
1429,55+,APAC,Desktop
1430,25-34,Americas,Desktop
1431,25-34,EMEA,Tablet
1432,55+,APAC,Desktop
1433,45-54,Americas,Tablet
1434,55+,APAC,Desktop
1435,45-54,APAC,Mobile
1436,55+,EMEA,Desktop
1437,55+,Americas,Desktop
1438,18-24,APAC,Tablet
1439,25-34,Americas,Mobile
1440,55+,EMEA,Mobile
1441,55+,Americas,Tablet
1442,35-44,APAC,Tablet
1443,25-34,APAC,Mobile
1444,35-44,Americas,Tablet
1445,25-34,APAC,Mobile
1446,35-44,APAC,Desktop
1447,55+,APAC,Desktop
1448,55+,EMEA,Mobile
1449,18-24,EMEA,Mobile
1450,35-44,APAC,Desktop
1451,45-54,Americas,Desktop
1452,18-24,EMEA,Mobile
1453,35-44,Americas,Tablet
1454,35-44,APAC,Tablet
1455,18-24,APAC,Mobile
1456,55+,Americas,Tablet
1457,35-44,EMEA,Desktop
1458,55+,Americas,Desktop
1459,18-24,Americas,Tablet
1460,55+,APAC,Mobile
1461,25-34,EMEA,Desktop
1462,45-54,Americas,Desktop
1463,35-44,EMEA,Desktop
1464,45-54,APAC,Tablet
1465,55+,EMEA,Mobile
1466,35-44,APAC,Tablet
1467,55+,EMEA,Mobile
1468,25-34,Americas,Mobile
1469,18-24,APAC,Tablet
1470,35-44,Americas,Desktop
1471,25-34,APAC,Mobile
1472,25-34,EMEA,Tablet
1473,35-44,EMEA,Desktop
1474,55+,APAC,Mobile
1475,25-34,APAC,Mobile
1476,45-54,APAC,Desktop
1477,25-34,EMEA,Mobile
1478,55+,APAC,Tablet
1479,55+,APAC,Mobile
1480,45-54,Americas,Mobile
1481,25-34,APAC,Desktop
1482,55+,Americas,Tablet
1483,35-44,Americas,Desktop
1484,18-24,Americas,Tablet
1485,18-24,EMEA,Desktop
1486,18-24,Americas,Mobile
1487,25-34,APAC,Tablet
1488,45-54,EMEA,Tablet
1489,55+,EMEA,Mobile
1490,35-44,EMEA,Desktop
1491,35-44,EMEA,Tablet
1492,25-34,EMEA,Mobile
1493,18-24,EMEA,Mobile
1494,25-34,EMEA,Tablet
1495,45-54,Americas,Tablet
1496,45-54,APAC,Tablet
1497,55+,APAC,Mobile
1498,55+,Americas,Desktop
1499,45-54,Americas,Desktop
1500,45-54,EMEA,Tablet
1501,45-54,EMEA,Mobile
1502,25-34,Americas,Mobile
1503,45-54,EMEA,Tablet
1504,35-44,APAC,Mobile
1505,18-24,APAC,Mobile
1506,45-54,EMEA,Mobile
1507,18-24,EMEA,Tablet
1508,25-34,EMEA,Tablet
1509,18-24,APAC,Tablet
1510,25-34,EMEA,Desktop
1511,35-44,Americas,Desktop
1512,25-34,EMEA,Tablet
1513,25-34,Americas,Mobile
1514,55+,EMEA,Mobile
1515,45-54,EMEA,Tablet
1516,45-54,APAC,Mobile
1517,35-44,Americas,Mobile
1518,35-44,Americas,Desktop
1519,45-54,Americas,Mobile
1520,55+,APAC,Mobile
1521,45-54,Americas,Tablet
1522,55+,APAC,Desktop
1523,35-44,EMEA,Desktop
1524,18-24,EMEA,Mobile
1525,35-44,Americas,Tablet
1526,35-44,EMEA,Desktop
1527,25-34,EMEA,Desktop
1528,25-34,Americas,Mobile
1529,25-34,EMEA,Desktop
1530,25-34,Americas,Tablet
1531,55+,Americas,Tablet
1532,45-54,EMEA,Desktop
1533,18-24,EMEA,Tablet
1534,35-44,EMEA,Tablet
1535,55+,EMEA,Mobile
1536,18-24,EMEA,Desktop
1537,55+,APAC,Desktop
1538,55+,EMEA,Mobile
1539,35-44,APAC,Mobile
1540,45-54,Americas,Mobile
1541,25-34,EMEA,Mobile
1542,45-54,EMEA,Tablet
1543,35-44,EMEA,Tablet
1544,35-44,Americas,Mobile
1545,35-44,APAC,Desktop
1546,18-24,APAC,Desktop
1547,45-54,EMEA,Desktop
1548,45-54,EMEA,Mobile
1549,55+,EMEA,Tablet
1550,55+,EMEA,Tablet
1551,55+,Americas,Tablet
1552,35-44,EMEA,Tablet
1553,45-54,Americas,Desktop
1554,35-44,EMEA,Desktop
1555,18-24,APAC,Tablet
1556,55+,APAC,Mobile
1557,35-44,EMEA,Tablet
1558,35-44,EMEA,Tablet
1559,18-24,Americas,Mobile
1560,25-34,EMEA,Tablet
1561,45-54,EMEA,Desktop
1562,25-34,EMEA,Mobile
1563,55+,APAC,Mobile
1564,35-44,Americas,Tablet
1565,18-24,APAC,Desktop
1566,18-24,Americas,Desktop
1567,45-54,APAC,Desktop
1568,25-34,EMEA,Tablet
1569,45-54,APAC,Tablet
1570,35-44,APAC,Desktop
1571,45-54,Americas,Tablet
1572,18-24,Americas,Desktop
1573,18-24,APAC,Tablet
1574,55+,Americas,Mobile
1575,55+,Americas,Mobile
1576,35-44,Americas,Tablet
1577,25-34,Americas,Tablet
1578,45-54,Americas,Desktop
1579,35-44,APAC,Mobile
1580,55+,Americas,Desktop
1581,45-54,EMEA,Tablet
1582,55+,APAC,Desktop
1583,45-54,APAC,Desktop
1584,25-34,APAC,Tablet
1585,35-44,Americas,Mobile
1586,45-54,EMEA,Desktop
1587,18-24,Americas,Tablet
1588,18-24,APAC,Desktop
1589,45-54,APAC,Tablet
1590,45-54,APAC,Tablet
1591,45-54,APAC,Tablet
1592,18-24,Americas,Mobile
1593,18-24,EMEA,Mobile
1594,45-54,EMEA,Tablet
1595,55+,APAC,Mobile
1596,55+,EMEA,Desktop
1597,25-34,APAC,Mobile
1598,35-44,APAC,Mobile
1599,55+,EMEA,Desktop
1600,18-24,APAC,Desktop
1601,55+,EMEA,Desktop
1602,25-34,APAC,Tablet
1603,25-34,EMEA,Desktop
1604,35-44,APAC,Desktop
1605,55+,EMEA,Desktop
1606,18-24,APAC,Tablet
1607,18-24,APAC,Mobile
1608,45-54,APAC,Tablet
1609,18-24,EMEA,Mobile
1610,35-44,Americas,Desktop
1611,35-44,APAC,Tablet
1612,18-24,APAC,Tablet
1613,18-24,EMEA,Mobile
1614,45-54,APAC,Tablet
1615,18-24,APAC,Tablet
1616,45-54,APAC,Mobile
1617,45-54,APAC,Tablet
1618,18-24,Americas,Tablet
1619,25-34,Americas,Desktop
1620,25-34,APAC,Desktop
1621,45-54,APAC,Desktop
1622,18-24,APAC,Desktop
1623,25-34,Americas,Desktop
1624,18-24,Americas,Tablet
1625,18-24,EMEA,Tablet
1626,18-24,EMEA,Desktop
1627,55+,APAC,Mobile
1628,18-24,APAC,Desktop
1629,55+,Americas,Tablet
1630,45-54,APAC,Mobile
1631,25-34,APAC,Desktop
1632,25-34,Americas,Mobile
1633,25-34,Americas,Desktop
1634,25-34,Americas,Tablet
1635,25-34,Americas,Desktop
1636,25-34,EMEA,Mobile
1637,25-34,Americas,Tablet
1638,45-54,Americas,Desktop
1639,18-24,APAC,Desktop
1640,35-44,APAC,Desktop
1641,55+,APAC,Desktop
1642,35-44,EMEA,Tablet
1643,35-44,Americas,Tablet
1644,18-24,Americas,Desktop
1645,18-24,EMEA,Tablet
1646,18-24,Americas,Mobile
1647,25-34,APAC,Tablet
1648,45-54,EMEA,Mobile
1649,25-34,Americas,Mobile
1650,45-54,EMEA,Tablet
1651,45-54,EMEA,Desktop
1652,35-44,Americas,Tablet
1653,35-44,APAC,Mobile
1654,45-54,Americas,Mobile
1655,45-54,Americas,Tablet
1656,25-34,APAC,Mobile
1657,25-34,Americas,Tablet
1658,35-44,Americas,Tablet
1659,18-24,Americas,Desktop
1660,45-54,EMEA,Mobile
1661,25-34,EMEA,Tablet
1662,35-44,EMEA,Mobile
1663,25-34,Americas,Tablet
1664,45-54,APAC,Tablet
1665,45-54,EMEA,Desktop
1666,55+,APAC,Tablet
1667,18-24,Americas,Desktop
1668,55+,EMEA,Mobile
1669,35-44,Americas,Desktop
1670,25-34,APAC,Desktop
1671,35-44,EMEA,Mobile
1672,45-54,EMEA,Desktop
1673,55+,EMEA,Desktop
1674,55+,EMEA,Tablet
1675,55+,APAC,Desktop
1676,35-44,EMEA,Tablet
1677,45-54,Americas,Desktop
1678,25-34,EMEA,Mobile
1679,25-34,APAC,Mobile
1680,35-44,EMEA,Desktop
1681,55+,APAC,Tablet
1682,18-24,APAC,Desktop
1683,35-44,Americas,Tablet
1684,35-44,EMEA,Desktop
1685,45-54,EMEA,Mobile
1686,25-34,EMEA,Mobile
1687,35-44,Americas,Tablet
1688,35-44,Americas,Desktop
1689,55+,APAC,Tablet
1690,55+,APAC,Mobile
1691,18-24,APAC,Tablet
1692,45-54,Americas,Desktop
1693,18-24,Americas,Tablet
1694,55+,Americas,Desktop
1695,25-34,APAC,Desktop
1696,55+,Americas,Mobile
1697,45-54,APAC,Desktop
1698,55+,APAC,Desktop
1699,45-54,EMEA,Desktop
1700,45-54,EMEA,Tablet
1701,45-54,EMEA,Mobile
1702,45-54,APAC,Tablet
1703,45-54,EMEA,Tablet
1704,25-34,EMEA,Mobile
1705,18-24,EMEA,Tablet
1706,35-44,Americas,Tablet
1707,18-24,APAC,Desktop
1708,45-54,EMEA,Tablet
1709,25-34,Americas,Mobile
1710,55+,Americas,Tablet
1711,25-34,Americas,Desktop
1712,45-54,EMEA,Tablet
1713,25-34,Americas,Mobile
1714,25-34,APAC,Desktop
1715,45-54,Americas,Tablet
1716,25-34,Americas,Mobile
1717,35-44,Americas,Mobile
1718,35-44,Americas,Tablet
1719,25-34,APAC,Tablet
1720,55+,EMEA,Desktop
1721,45-54,APAC,Tablet
1722,35-44,APAC,Desktop
1723,55+,EMEA,Tablet
1724,25-34,Americas,Mobile
1725,55+,EMEA,Mobile
1726,18-24,EMEA,Mobile
1727,35-44,APAC,Mobile
1728,25-34,EMEA,Desktop
1729,45-54,Americas,Mobile
1730,25-34,APAC,Desktop
1731,45-54,Americas,Desktop
1732,25-34,APAC,Desktop
1733,55+,Americas,Tablet
1734,55+,EMEA,Desktop
1735,55+,EMEA,Tablet
1736,18-24,EMEA,Desktop
1737,45-54,Americas,Tablet
1738,55+,APAC,Tablet
1739,18-24,APAC,Mobile
1740,45-54,APAC,Desktop
1741,25-34,EMEA,Tablet
1742,18-24,Americas,Mobile
1743,35-44,APAC,Desktop
1744,18-24,Americas,Mobile
1745,18-24,APAC,Tablet
1746,45-54,EMEA,Mobile
1747,25-34,Americas,Mobile
1748,35-44,APAC,Desktop
1749,55+,APAC,Tablet
1750,55+,APAC,Desktop
1751,18-24,APAC,Desktop
1752,45-54,EMEA,Mobile
1753,45-54,APAC,Tablet
1754,55+,APAC,Desktop
1755,35-44,EMEA,Tablet
1756,25-34,APAC,Desktop
1757,35-44,Americas,Mobile
1758,25-34,Americas,Desktop
1759,55+,APAC,Desktop
1760,25-34,EMEA,Desktop
1761,45-54,EMEA,Tablet
1762,18-24,EMEA,Mobile
1763,18-24,APAC,Tablet
1764,55+,APAC,Desktop
1765,45-54,Americas,Mobile
1766,35-44,EMEA,Tablet
1767,45-54,APAC,Desktop
1768,18-24,APAC,Mobile
1769,18-24,APAC,Mobile
1770,45-54,EMEA,Desktop
1771,45-54,EMEA,Mobile
1772,18-24,Americas,Mobile
1773,35-44,EMEA,Tablet
1774,55+,APAC,Mobile
1775,55+,Americas,Tablet
1776,45-54,EMEA,Tablet
1777,55+,EMEA,Tablet
1778,18-24,EMEA,Tablet
1779,18-24,EMEA,Mobile
1780,45-54,APAC,Mobile
1781,45-54,EMEA,Tablet
1782,45-54,APAC,Mobile
1783,35-44,APAC,Tablet
1784,55+,APAC,Tablet
1785,45-54,Americas,Tablet
1786,25-34,APAC,Desktop
1787,25-34,EMEA,Mobile
1788,18-24,Americas,Mobile
1789,55+,EMEA,Tablet
1790,45-54,APAC,Mobile
1791,25-34,EMEA,Tablet
1792,55+,Americas,Mobile
1793,18-24,Americas,Tablet
